sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
6002,,Default,simple,"rcat_fr/Menuiserie et Avivés/Avivés/Chêne","prof,priv","Avivés Chêne EU","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4""><span style=""font-weight: bold;"">Avivés Chêne EU</span></font><br/></div>""",,,1,"TVA taux normal","Catalog, Search",100.0000,,,,avives-chene-eu,,,,,,,,,,,,"17.03.20 15:14","19.03.20 16:32",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=ac.27.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m2],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len2.50,option_title=2.50|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len3.00,option_title=3.00|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len3.50,option_title=3.50|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len4.00,option_title=4.00|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid200.0,option_title=200.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid240.0,option_title=240.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid280.0,option_title=280.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid320.0,option_title=320.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid360.0,option_title=360.0|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m2],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m2],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
1356,,Default,simple,"rcat_fr/Lames et Listerie/Listerie/Couvres-joints","prof,priv","Couvre-joints sapin brut No 1216","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4""><span style=""font-weight: bold;"">Couvre-joints sapin brut </span></font><font size=""2""><font size=""3""><font size=""4""><span style=""font-weight: bold;"">No 1216 </span></font><br/>2 biais<br/></font><font size=""3""><br/>Section: 6mm x 30mm</font><br type=""_moz""/></font></div>""",,,1,"TVA taux normal","Catalog, Search",3.8000,,,,couvre-joints-sapin-brut-no-1216,,,,/c/o/couvre_joint.jpg,,/c/o/couvre_joint.jpg,,/c/o/couvre_joint.jpg,,/c/o/couvre_joint.jpg,,"15.04.20 14:25","15.04.20 14:38",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=cjsb1b.6.30,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/c/o/couvre_joint.jpg,,,"name=Votre prix [CHF/m],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
5818,,Default,simple,"rcat_fr/Panneaux/Aggloméré et MDF/MDF Médite Extérior","prof,priv","Panneaux MDF Médite Extérior 18 x 2745 x 1525 mm","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Panneaux MDF Médite Extérior<br/></font></span><font size=""4"">Collage V100 pour usage extérieur.</font><span style=""font-weight: bold;""><br/><br/></span><font size=""4""><span style=""text-decoration: underline;"">Epaisseur:</span> <span style=""font-style: italic;"">18 mm<br/></span><br style=""text-decoration: underline;""/><span style=""text-decoration: underline;"">Dimensions:</span> <span style=""font-style: italic;"">274.5 x 152.5 cm</span></font><span style=""font-weight: bold;""><font size=""4""><br/></font></span><span style=""font-weight: bold;""><font size=""4""><br/></font></span><font size=""4""><span style=""font-style: italic;"">34 pièces par palette <br/>Rabais par palette: <span style=""font-weight: bold;"">20%</span></span></font><br/><span style=""font-weight: bold;""><br/></span><br/><span style=""font-weight: bold;""><font size=""4""><br/></font><br type=""_moz""/></span></div>""",,,1,"TVA taux normal","Catalog, Search",49.0000,,,,panneaux-mdf-medite-exterior-18-x-2745-x-1525-mm,,,,,,,,,,,,"15.04.20 14:44","15.04.20 14:45",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=pmdfme.18.2745.1525.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m2],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Niveau de rabais suivant [pce],type=field,required=0,price=,price_type=fixed,sku=nextdisclevel|name=Rabais [CHF],type=field,required=0,price=,price_type=fixed,sku=actualdisc|name=Quantité [m2],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m2],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
4680,,Default,simple,"rcat_fr/Charpente et collés/Bois collés/BLC épicéa","prof,priv","BLC épicéa visible de 8cm à 10cm","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Lamellé-collé BS-11 épicéa SI <br/></font></span><font size=""4"" style=""font-weight: bold;"">visible&#44; avec chanfrein<br/><br/></font><font size=""3""><font size=""4""><span style=""text-decoration: underline;"">Hauteurs :</span>  <span style=""font-style: italic;"">De 8 à 10 cm</span><br/><br/><span style=""text-decoration: underline;"">Largeurs:</span> </font><span style=""font-style: italic;""><font size=""4"">De 12 à 44 cm&#44; tous les 4 cm<br/><br/></font></span></font><font size=""3""><font size=""4""><span style=""text-decoration: underline;"">Longueurs:</span></font><span style=""font-style: italic;""><font size=""4""> sur liste&#44; max 13.50m. <br/></font></span></font><font size=""3""><span style=""font-style: italic;""><font size=""4""><br/>Qualité non visible : - 25.- Fr/m3<br/><br/></font></span></font><font size=""3""><span style=""font-style: italic;""><font size=""4"">De 13.60m à 16.00m : supplément forfaitaire de 360.- Fr</font></span></font><font size=""3""><span style=""font-style: italic;""><br/></span><br style=""font-weight: bold;""/><span style=""font-weight: bold;"">Délai 3 semaines<br/><br/></span></font><font size=""3""><span style=""font-style: italic;""><font size=""4""><br/><span style=""font-weight: bold;"">Supplément pour:</span><br/>GL 28H : 16.-Fr/m3<br/>GL 32C : 28.-Fr/m3<br/>GL 32H : 54.-Fr/m3<br/>GL 36C : 67.-Fr/m3</font></span></font><br/><font size=""3""><font size=""3""><span style=""font-style: italic;""><br/><span style=""font-weight: bold;"">Nous disposons également du programme CadWork pour l'optimisation de vos listes !</span><br/></span></font><span style=""font-weight: bold;""><font size=""4""><br/></font></span></font></div>""",,,1,"TVA taux normal","Catalog, Search",900.0000,,,,blc-epicea-visible-de-8cm-a-10cm,,,,/b/l/blc_lamellix.jpg,,/b/l/blc_lamellix.jpg,,/b/l/blc_lamellix.jpg,,/b/l/blc_lamellix.jpg,,"15.04.20 14:55","16.04.20 09:11",,,"Block after Info Column",,,,No,,,,,,,"Use config",,"product_nbr=blcév.100 à 120.site",0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/b/l/blc_lamellix.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m3],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid120.0,option_title=120.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid160.0,option_title=160.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid200.0,option_title=200.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid240.0,option_title=240.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid280.0,option_title=280.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid320.0,option_title=320.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid360.0,option_title=360.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid400.0,option_title=400.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid440.0,option_title=440.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep80.0,option_title=80.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep100.0,option_title=100.0|name=Supplément forfaitaire [CHF],type=field,required=0,price=,price_type=fixed,sku=surcharge|name=Quantité [m3],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m3],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3859,,Default,simple,rcat_fr/Isolation/Ampack/Tyveck,"prof,priv","Tyvek X1","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4""><span style=""font-weight: bold;"">Tyvek X1<br/></span>Lé de sous-toiture</font><font size=""4""><span style=""font-weight: bold;""></span></font><font size=""4""><span style=""font-style: italic;""><br/></span><br style=""text-decoration: underline;""/><span style=""text-decoration: underline;"">Dimensions:</span> <span style=""font-style: italic;"">1.50 x 50 m <br/><br/></span><span style=""text-decoration: underline;"">Quantité par rouleau:</span><span style=""font-style: italic;""> 75 m2<br/></span></font><br/></div>",,,1,"TVA taux normal","Catalog, Search",5.5500,,,,tyvek-x1,,,,/t/y/tyvek_x1.png,,/t/y/tyvek_x1.png,,/t/y/tyvek_x1.png,,/t/y/tyvek_x1.png,,"20.04.20 18:53","27.04.20 17:19",,,"Block after Info Column",,,,No,,,,,,,"Use config",,product_nbr=tx11.5.50.00.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/t/y/tyvek_x1.png,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m2],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m2],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m2],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3481,,Default,simple,"rcat_fr/Charpente et collés/Planches sapin/27mm largeur fixe","prof,priv","Planches sapin largeur fixe 27/120","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Planches sapin brutes largeur fixe<br/></font></span><font size=""4"">Bois sec</font><font size=""4""/><br/><font size=""4""><span style=""font-weight: bold;""><br/></span><span style=""text-decoration: underline;"">Sections:</span> <span style=""font-style: italic;"">27/120 mm</span><span style=""font-weight: bold;""><br/><br/></span><span style=""text-decoration: underline;"">Longueurs:</span> <span style=""font-style: italic;"">4.00&#44; 4.50&#44; 5.00 m</span></font><br type=""_moz""/></div>""",,,1,"TVA taux normal","Catalog, Search",2.1000,,,,planches-sapin-largeur-fixe-27-120,,,,/p/l/planches_sapin_brut_largeur_fixe.jpg,,/p/l/planches_sapin_brut_largeur_fixe.jpg,,/p/l/planches_sapin_brut_largeur_fixe.jpg,,/p/l/planches_sapin_brut_largeur_fixe.jpg,,"22.04.20 16:59","23.04.20 16:33",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=pslf.27.120.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/p/l/planches_sapin_brut_largeur_fixe.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len4.00,option_title=4.00|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len4.50,option_title=4.50|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len5.00,option_title=5.00|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3862,,Default,simple,,"prof,priv","Tyvek X3","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4""><span style=""font-weight: bold;"">Tyvek X3<br/></span></font><font size=""4"">Lé de sous-toiture</font><font size=""4""/><font size=""4""><span style=""font-style: italic;""><br/></span><br style=""text-decoration: underline;""/><span style=""text-decoration: underline;"">Dimensions:</span> <span style=""font-style: italic;"">1.5 x 50 m <br/><br/></span><span style=""text-decoration: underline;"">Quantité par rouleau:</span><span style=""font-style: italic;""> 75 m2<br/></span></font><br/></div>""",,,1,"TVA taux normal","Catalog, Search",9.4000,,,,tyvek-x3,,,,,,,,,,,,"23.04.20 10:49","23.04.20 10:50",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=tx31.5.50.00.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m2],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m2],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m2],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3855,,Default,simple,,"prof,priv","Tyveck H1 p","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4""><span style=""font-weight: bold;"">Tyvek H1 petit format<br/></span>Usage: Coupe-vent</font><font size=""4""/><font size=""4""><span style=""font-style: italic;""><br/></span><br style=""text-decoration: underline;""/><span style=""text-decoration: underline;"">Dimensions:</span> <span style=""font-style: italic;"">1.50 x 100 m <br/><br/></span><span style=""text-decoration: underline;"">Quantité par rouleau:</span><span style=""font-style: italic;""> 150 m2</span></font><br/></div>""",,,1,"TVA taux normal","Catalog, Search",3.4000,,,,tyveck-h1-p,,,,,,,,,,,,"23.04.20 10:49","23.04.20 10:50",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=th1p.1.5.100.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m2],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m2],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m2],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3483,,Default,simple,"rcat_fr/Charpente et collés/Planches sapin/27mm largeur fixe","prof,priv","Planches sapin largeur fixe 27/140","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Planches sapin brutes largeur fixe<br/></font></span><font size=""4"">Bois sec</font><font size=""4""/><br/><font size=""4""><span style=""font-weight: bold;""><br/></span><span style=""text-decoration: underline;"">Sections:</span> <span style=""font-style: italic;"">27/140 mm</span><span style=""font-weight: bold;""><br/><br/></span><span style=""text-decoration: underline;"">Longueurs:</span> <span style=""font-style: italic;"">4.00&#44; 4.50&#44; 5.00 m</span></font><br type=""_moz""/> </div>""",,,1,"TVA taux normal","Catalog, Search",2.4500,,,,planches-sapin-largeur-fixe-27-140,,,,/p/l/planches_sapin_brut_largeur_fixe.jpg,,/p/l/planches_sapin_brut_largeur_fixe.jpg,,/p/l/planches_sapin_brut_largeur_fixe.jpg,,/p/l/planches_sapin_brut_largeur_fixe.jpg,,"23.04.20 16:31","23.04.20 16:44",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=pslf.27.140.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/p/l/planches_sapin_brut_largeur_fixe.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len4.00,option_title=4.00|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len4.50,option_title=4.50|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len5.00,option_title=5.00|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3518,,Default,simple,"rcat_fr/Charpente et collés/Lambourdes-carrelets/Lambourdes aboutées","prof,priv","Lambourdes épicéa aboutées rabotées 5.00 m 50/60 mm","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Lambourdes épicéa/sapin aboutées&#44;</font><br/></span><font size=""4"">rabotées 4 faces&#44; bois Suisse.</font><font size=""4""><span style=""font-weight: bold;""><br/><br style=""text-decoration: underline;""/></span><span style=""text-decoration: underline;"">Sections:</span> <span style=""font-style: italic;"">50/60 mm</span>        <span style=""text-decoration: underline;"">Longueur:</span><span style=""font-weight: bold;""> </span><span style=""font-style: italic;"">5 m<br/><br/>4 pces/paquets<br/>256 pces / ballot<br/><br/></span></font><font size=""4""><span style=""font-weight: bold;"">Rabais dès 1000 ml : 10%</span></font><br type=""_moz""/></div>",,,2,"TVA taux normal","Catalog, Search",4.5000,,,,lambourdes-epicea-aboutees-rabotees-5-00-m-50-60-mm,,,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,"06.11.19 18:20","20.01.20 17:12",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=léa.a.50.60.5.00.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,0,4.0000,0,1,0,0,,,,,,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid30.0,option_title=30.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid40.0,option_title=40.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid44.0,option_title=44.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid55.0,option_title=55.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid60.0,option_title=60.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid80.0,option_title=80.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep20.0,option_title=20.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep25.0,option_title=25.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep30.0,option_title=30.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep40.0,option_title=40.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep50.0,option_title=50.0|name=Échelle suivante [pce],type=field,required=0,price=,price_type=fixed,sku=nextdisclevel|name=Rabais [CHF],type=field,required=0,price=,price_type=fixed,sku=actualdisc|name=Quantité [m],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3814,,Default,simple,rcat_err,"prof,priv","Vis de fixation Vidiwall","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Knauf-Vis de fixation Vidiwall<br/></font></span><font size=""3""><font size=""4"">pour bois et métal</font></font><span style=""font-weight: bold;""/><br/><font size=""3""><br style=""text-decoration: underline;""/><font size=""4""><span style=""text-decoration: underline;"">Dimensions:</span> <span style=""font-style: italic;"">3.9 x 30 mm</span></font><span style=""font-weight: bold;""><br/></span><font size=""4"" style=""font-style: italic;""><br/>Paquets de 1000 pces</font></font></div>""",,,1,"TVA taux normal","Catalog, Search",34.0000,,,,vis-de-fixation-vidiwall,,,,/v/i/vis_knauf.png,,/v/i/vis_knauf.png,,/v/i/vis_knauf.png,,/v/i/vis_knauf.png,,"15.12.17 16:04","19.01.18 11:13",,,"Block after Info Column",,,,No,,,,,,,"Use config",,product_nbr=vdfv.3.9.30.site,20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/v/i/vis_knauf.png,,,"name=Votre prix [CHF/pce],type=field,required=0,price=0.0000,price_type=fixed,sku=unitprice",,,,,,,
4308,,Default,simple,"rcat_fr/Lames et Listerie/Mélèze raboté/Chanfrein","prof,priv","Lames mélèze IIB-IIIA","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: 12pt; font-family: Arial; font-weight: normal;""><font size=""4""><span style=""font-weight: bold;"">Lames mélèze IIB-IIIA</span></font><br/><font size=""3"">profil chanfrein&#44; paquets de 5 pces<br/><br/><span style=""text-decoration: underline;"">Epaisseur:</span> 20 mm<br/><span style=""text-decoration: underline;"">Largeurs</span> : 107 - 135 - 160mm<br/><span style=""text-decoration: underline;"">Longueurs</span> : 4.00&#44; 5.00m</font><font size=""4""><font size=""4""><span style=""font-style: italic;""><span style=""font-weight: bold;""><br/><br/>Selon disponibilités</span></span></font></font><br type=""_moz""/></div>""",,,1,"TVA taux normal","Catalog, Search",35.0000,,,,lames-meleze-iib-iiia,,,,/l/a/lames_meleze_chanfreinees.jpg,,/l/a/lames_meleze_chanfreinees.jpg,,/l/a/lames_meleze_chanfreinees.jpg,,/l/a/lames_meleze_chanfreinees.jpg,,"15.12.17 16:04","24.01.18 09:14",,,"Block after Info Column",,,,No,,,,,,,"Use config",,product_nbr=lmpc.20.107.4.00.site,2433.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/l/a/lames_meleze_chanfreinees.jpg,,,"name=Découpage,type=radio,required=0,price=0.5000,price_type=fixed,sku=,option_title=Nut|name=Découpage,type=radio,required=0,price=0.2500,price_type=fixed,sku=,option_title=V-Nut|name=Découpage,type=radio,required=0,price=0.2500,price_type=fixed,sku=,option_title=Fase|name=Nombre nécessaire [pce],type=field,required=0,price=0.0000,price_type=fixed,sku=qtyreq|name=Quantité desirée [m2],type=field,required=0,price=0.0000,price_type=fixed,sku=tgvalue|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len3.00,option_title=3.00|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len4.00,option_title=4.00|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len5.00,option_title=5.00|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid107.0,option_title=107.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid135.0,option_title=135.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid160.0,option_title=160.0|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m2],type=field,required=0,price=0.0000,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m2],type=field,required=0,price=0.0000,price_type=fixed,sku=unitprice",,,,,,,
